week_start,store_id,cat_id,weekly_units_sold,weekly_revenue
2013-09-30,WI_2,FOODS,22665.0,51465.53
2013-10-07,WI_2,FOODS,24180.0,59447.36
2013-10-14,WI_2,FOODS,21100.0,50184.84
2013-10-21,WI_2,FOODS,16451.0,37025.49
2013-10-28,WI_2,FOODS,19457.0,41366.46
2013-11-04,WI_2,FOODS,23376.0,55477.1
2013-11-11,WI_2,FOODS,23093.0,52975.58
2013-11-18,WI_2,FOODS,17705.0,38705.89
2013-11-25,WI_2,FOODS,14574.0,31105.15
2013-12-02,WI_2,FOODS,23677.0,54019.89
2013-12-09,WI_2,FOODS,25427.0,60222.77
2013-12-16,WI_2,FOODS,18268.0,42940.9
2013-12-23,WI_2,FOODS,13727.0,29272.42
2013-12-30,WI_2,FOODS,21840.0,49868.48
2014-01-06,WI_2,FOODS,22894.0,53343.26
2014-01-13,WI_2,FOODS,21539.0,50183.87
2014-01-20,WI_2,FOODS,16568.0,37225.67
2014-01-27,WI_2,FOODS,19353.0,40975.86
2014-02-03,WI_2,FOODS,26220.0,57737.4
2014-02-10,WI_2,FOODS,25207.0,58975.3
2014-02-17,WI_2,FOODS,19192.0,44447.35
2014-02-24,WI_2,FOODS,19099.0,44344.63
2014-03-03,WI_2,FOODS,25349.0,59432.16
2014-03-10,WI_2,FOODS,23904.0,61507.31
2014-03-17,WI_2,FOODS,17426.0,42015.6
2014-03-24,WI_2,FOODS,16953.0,38979.79
2014-03-31,WI_2,FOODS,24408.0,54340.81
2014-04-07,WI_2,FOODS,24686.0,56582.65
2014-04-14,WI_2,FOODS,21007.0,50672.06
2014-04-21,WI_2,FOODS,17263.0,39579.32
2014-04-28,WI_2,FOODS,19479.0,46250.09
2014-05-05,WI_2,FOODS,21534.0,55569.84
2014-05-12,WI_2,FOODS,22795.0,59318.82
2014-05-19,WI_2,FOODS,16322.0,38607.35
2014-05-26,WI_2,FOODS,15339.0,35760.26
2014-06-02,WI_2,FOODS,24466.0,58233.13
2014-06-09,WI_2,FOODS,24841.0,60475.49
2014-06-16,WI_2,FOODS,19048.0,44861.8
2014-06-23,WI_2,FOODS,15773.0,36209.63
2014-06-30,WI_2,FOODS,23173.0,54637.09
2014-07-07,WI_2,FOODS,24854.0,58196.38
2014-07-14,WI_2,FOODS,21647.0,46483.64
2014-07-21,WI_2,FOODS,16254.0,34331.99
2014-07-28,WI_2,FOODS,19290.0,41984.26
2014-08-04,WI_2,FOODS,23303.0,50895.1
2014-08-11,WI_2,FOODS,24403.0,52563.36
2014-08-18,WI_2,FOODS,17698.0,40037.25
2014-08-25,WI_2,FOODS,17927.0,41127.87
2014-09-01,WI_2,FOODS,24044.0,55230.87
2014-09-08,WI_2,FOODS,24155.0,59994.94
2014-09-15,WI_2,FOODS,18558.0,46573.16
2014-09-22,WI_2,FOODS,16193.0,38623.53
2014-09-29,WI_2,FOODS,21621.0,53215.27
2014-10-06,WI_2,FOODS,25229.0,67870.31
2014-10-13,WI_2,FOODS,22363.0,59760.22
2014-10-20,WI_2,FOODS,16649.0,42094.97
2014-10-27,WI_2,FOODS,17728.0,44011.69
2014-11-03,WI_2,FOODS,25425.0,69492.92
2014-11-10,WI_2,FOODS,25068.0,64447.49
2014-11-17,WI_2,FOODS,17274.0,44174.7
2014-11-24,WI_2,FOODS,14372.0,35304.85
2014-12-01,WI_2,FOODS,23305.0,61346.38
2014-12-08,WI_2,FOODS,23677.0,63875.32
2014-12-15,WI_2,FOODS,18520.0,49693.57
2014-12-22,WI_2,FOODS,13072.0,33246.76
2014-12-29,WI_2,FOODS,19355.0,50010.47
2015-01-05,WI_2,FOODS,24966.0,67404.17
2015-01-12,WI_2,FOODS,24586.0,60304.89
2015-01-19,WI_2,FOODS,16067.0,39819.11
2015-01-26,WI_2,FOODS,17785.0,43738.32
2015-02-02,WI_2,FOODS,26020.0,65562.98
2015-02-09,WI_2,FOODS,24107.0,64581.79
2015-02-16,WI_2,FOODS,18212.0,48172.56
2015-02-23,WI_2,FOODS,16189.0,40472.28
2015-03-02,WI_2,FOODS,23177.0,60055.3
2015-03-09,WI_2,FOODS,22246.0,63109.77
2015-03-16,WI_2,FOODS,16580.0,44636.77
2015-03-23,WI_2,FOODS,16354.0,39751.13
2015-03-30,WI_2,FOODS,18429.0,48174.57
2015-04-06,WI_2,FOODS,22576.0,62681.24
2015-04-13,WI_2,FOODS,20379.0,53483.16
2015-04-20,WI_2,FOODS,16762.0,43438.18
2015-04-27,WI_2,FOODS,19728.0,49067.43
2015-05-04,WI_2,FOODS,22552.0,59146.77
2015-05-11,WI_2,FOODS,22309.0,60282.21
2015-05-18,WI_2,FOODS,16035.0,41654.86
2015-05-25,WI_2,FOODS,14979.0,36577.89
2015-06-01,WI_2,FOODS,22900.0,55406.59
2015-06-08,WI_2,FOODS,24531.0,59697.19
2015-06-15,WI_2,FOODS,19777.0,47331.88
2015-06-22,WI_2,FOODS,14970.0,35621.01
2015-06-29,WI_2,FOODS,19778.0,47150.85
2015-07-06,WI_2,FOODS,24963.0,62057.0
2015-07-13,WI_2,FOODS,21553.0,55616.54
2015-07-20,WI_2,FOODS,16560.0,40334.13
2015-07-27,WI_2,FOODS,17411.0,40041.84
2015-08-03,WI_2,FOODS,24456.0,60432.25
2015-08-10,WI_2,FOODS,23015.0,58976.77
2015-08-17,WI_2,FOODS,17801.0,43483.1
2015-08-24,WI_2,FOODS,17010.0,42685.99
2015-08-31,WI_2,FOODS,23827.0,58789.8
2015-09-07,WI_2,FOODS,25859.0,64511.48
2015-09-14,WI_2,FOODS,22622.0,57709.53
2015-09-21,WI_2,FOODS,18084.0,44923.72
2015-09-28,WI_2,FOODS,21758.0,56223.51
2015-10-05,WI_2,FOODS,26364.0,74787.06
2015-10-12,WI_2,FOODS,24200.0,69397.94
2015-10-19,WI_2,FOODS,17861.0,46992.61
2015-10-26,WI_2,FOODS,17608.0,45837.7
2015-11-02,WI_2,FOODS,23285.0,67469.71
2015-11-09,WI_2,FOODS,24874.0,66581.5
2015-11-16,WI_2,FOODS,18444.0,50640.84
2015-11-23,WI_2,FOODS,14331.0,37112.13
2015-11-30,WI_2,FOODS,22766.0,60686.52
2015-12-07,WI_2,FOODS,23721.0,65988.58
2015-12-14,WI_2,FOODS,20730.0,58212.36
2015-12-21,WI_2,FOODS,14233.0,36764.25
2015-12-28,WI_2,FOODS,20340.0,55040.52
2016-01-04,WI_2,FOODS,25482.0,72189.72
2016-01-11,WI_2,FOODS,26996.0,77463.52
2016-01-18,WI_2,FOODS,20426.0,54853.95
2016-01-25,WI_2,FOODS,19388.0,52537.05
2016-02-01,WI_2,FOODS,27215.0,76058.75
2016-02-08,WI_2,FOODS,29291.0,85103.74
2016-02-15,WI_2,FOODS,27199.0,70250.6
2016-02-22,WI_2,FOODS,20828.0,53375.0
2016-02-29,WI_2,FOODS,28467.0,76009.26
2016-03-07,WI_2,FOODS,28999.0,77690.49
2016-03-14,WI_2,FOODS,27789.0,74023.52
2016-03-21,WI_2,FOODS,22296.0,55986.06
2016-03-28,WI_2,FOODS,24749.0,63374.34
2016-04-04,WI_2,FOODS,32520.0,87426.75
2016-04-11,WI_2,FOODS,30631.0,84529.12
2016-04-18,WI_2,FOODS,23400.0,60885.76
2016-04-25,WI_2,FOODS,22566.0,57644.01
2016-05-02,WI_2,FOODS,31758.0,83054.66
2016-05-09,WI_2,FOODS,35664.0,95506.05
2016-05-16,WI_2,FOODS,24145.0,63111.49
2011-01-24,WI_2,HOBBIES,317.0,1033.52
2011-01-31,WI_2,HOBBIES,851.0,3088.93
2011-02-07,WI_2,HOBBIES,852.0,3040.16
2011-02-14,WI_2,HOBBIES,871.0,3230.82
2011-02-21,WI_2,HOBBIES,787.0,2748.42
2011-02-28,WI_2,HOBBIES,640.0,3054.2
2011-03-07,WI_2,HOBBIES,921.0,3174.18
2011-03-14,WI_2,HOBBIES,806.0,2975.49
2011-03-21,WI_2,HOBBIES,783.0,2899.66
2011-03-28,WI_2,HOBBIES,926.0,2827.1
2011-04-04,WI_2,HOBBIES,966.0,2888.12
2011-04-11,WI_2,HOBBIES,840.0,3056.66
2011-04-18,WI_2,HOBBIES,787.0,3187.78
2011-04-25,WI_2,HOBBIES,917.0,3253.94
2011-05-02,WI_2,HOBBIES,913.0,3044.52
2011-05-09,WI_2,HOBBIES,796.0,2810.18
2011-05-16,WI_2,HOBBIES,849.0,2863.01
2011-05-23,WI_2,HOBBIES,832.0,3160.51
2011-05-30,WI_2,HOBBIES,795.0,3272.78
2011-06-06,WI_2,HOBBIES,833.0,2877.63
2011-06-13,WI_2,HOBBIES,783.0,2666.27
2011-06-20,WI_2,HOBBIES,1004.0,3071.81
2011-06-27,WI_2,HOBBIES,945.0,3187.52
2011-07-04,WI_2,HOBBIES,796.0,2808.22
2011-07-11,WI_2,HOBBIES,906.0,2899.53
2011-07-18,WI_2,HOBBIES,858.0,3157.63
2011-07-25,WI_2,HOBBIES,997.0,2891.95
2011-08-01,WI_2,HOBBIES,882.0,2873.78
2011-08-08,WI_2,HOBBIES,821.0,2634.65
2011-08-15,WI_2,HOBBIES,829.0,2627.99
2011-08-22,WI_2,HOBBIES,902.0,2463.22
2011-08-29,WI_2,HOBBIES,732.0,2626.44
2011-09-05,WI_2,HOBBIES,925.0,2596.04
2011-09-12,WI_2,HOBBIES,671.0,2371.16
2011-09-19,WI_2,HOBBIES,724.0,2363.14
2011-09-26,WI_2,HOBBIES,883.0,2896.59
2011-10-03,WI_2,HOBBIES,851.0,2404.18
2011-10-10,WI_2,HOBBIES,825.0,2305.86
2011-10-17,WI_2,HOBBIES,856.0,2197.76
2011-10-24,WI_2,HOBBIES,782.0,1966.98
2011-10-31,WI_2,HOBBIES,929.0,2578.84
2011-11-07,WI_2,HOBBIES,756.0,1893.31
2011-11-14,WI_2,HOBBIES,880.0,2049.09
2011-11-21,WI_2,HOBBIES,706.0,1778.98
2011-11-28,WI_2,HOBBIES,963.0,2733.04
2011-12-05,WI_2,HOBBIES,810.0,2150.77
2011-12-12,WI_2,HOBBIES,894.0,2493.17
2011-12-19,WI_2,HOBBIES,764.0,2067.4
2011-12-26,WI_2,HOBBIES,784.0,2483.97
2012-01-02,WI_2,HOBBIES,1021.0,2543.78
2012-01-09,WI_2,HOBBIES,799.0,2389.92
2012-01-16,WI_2,HOBBIES,765.0,2504.9
2012-01-23,WI_2,HOBBIES,806.0,2465.51
2012-01-30,WI_2,HOBBIES,1021.0,3458.26
2012-02-06,WI_2,HOBBIES,791.0,2607.25
2012-02-13,WI_2,HOBBIES,919.0,2902.19
2012-02-20,WI_2,HOBBIES,722.0,2333.03
2012-02-27,WI_2,HOBBIES,872.0,2951.29
2012-03-05,WI_2,HOBBIES,838.0,2843.11
2012-03-12,WI_2,HOBBIES,703.0,2540.09
2012-03-19,WI_2,HOBBIES,916.0,2949.62
2012-03-26,WI_2,HOBBIES,833.0,3093.54
2012-04-02,WI_2,HOBBIES,760.0,2675.86
2012-04-09,WI_2,HOBBIES,819.0,2792.57
2012-04-16,WI_2,HOBBIES,874.0,2944.55
2012-04-23,WI_2,HOBBIES,853.0,2797.08
2012-04-30,WI_2,HOBBIES,941.0,3426.25
2012-05-07,WI_2,HOBBIES,915.0,2770.87
2012-05-14,WI_2,HOBBIES,1028.0,3376.2
2012-05-21,WI_2,HOBBIES,1048.0,3786.73
2012-05-28,WI_2,HOBBIES,1212.0,4071.9
2012-06-04,WI_2,HOBBIES,1080.0,3788.17
2012-06-11,WI_2,HOBBIES,1143.0,3929.08
2012-06-18,WI_2,HOBBIES,1103.0,3655.48
2012-06-25,WI_2,HOBBIES,1119.0,4478.83
2012-07-02,WI_2,HOBBIES,942.0,4106.4
2012-07-09,WI_2,HOBBIES,1142.0,4612.39
2012-07-16,WI_2,HOBBIES,1096.0,4239.33
2012-07-23,WI_2,HOBBIES,1116.0,4370.1
2012-07-30,WI_2,HOBBIES,1003.0,4674.63
2012-08-06,WI_2,HOBBIES,929.0,4047.07
2012-08-13,WI_2,HOBBIES,878.0,4125.15
2012-08-20,WI_2,HOBBIES,941.0,4362.32
2012-08-27,WI_2,HOBBIES,1192.0,5148.73
2012-09-03,WI_2,HOBBIES,1146.0,4918.36
2012-09-10,WI_2,HOBBIES,1174.0,4809.72
2012-09-17,WI_2,HOBBIES,1167.0,4697.53
2012-09-24,WI_2,HOBBIES,1044.0,4463.95
2012-10-01,WI_2,HOBBIES,1256.0,5671.57
2012-10-08,WI_2,HOBBIES,1100.0,4856.6
2012-10-15,WI_2,HOBBIES,991.0,4822.53
2012-10-22,WI_2,HOBBIES,1084.0,4940.09
2012-10-29,WI_2,HOBBIES,1262.0,5681.07
2012-11-05,WI_2,HOBBIES,931.0,4464.1
2012-11-12,WI_2,HOBBIES,1048.0,4658.72
2012-11-19,WI_2,HOBBIES,878.0,3953.71
2012-11-26,WI_2,HOBBIES,1029.0,4968.25
2012-12-03,WI_2,HOBBIES,1189.0,5508.2
2012-12-10,WI_2,HOBBIES,1104.0,4950.33
2012-12-17,WI_2,HOBBIES,1195.0,5445.79
2012-12-24,WI_2,HOBBIES,770.0,4007.19
2012-12-31,WI_2,HOBBIES,1077.0,5387.77
2013-01-07,WI_2,HOBBIES,1008.0,4578.79
2013-01-14,WI_2,HOBBIES,946.0,4929.46
2013-01-21,WI_2,HOBBIES,1444.0,4919.13
2013-01-28,WI_2,HOBBIES,1706.0,6158.71
2013-02-04,WI_2,HOBBIES,1280.0,5654.38
2013-02-11,WI_2,HOBBIES,1882.0,6462.32
2013-02-18,WI_2,HOBBIES,1547.0,5557.81
2013-02-25,WI_2,HOBBIES,1769.0,6236.28
2013-03-04,WI_2,HOBBIES,1390.0,5927.38
2013-03-11,WI_2,HOBBIES,1623.0,5041.5
2013-03-18,WI_2,HOBBIES,1532.0,4989.67
2013-03-25,WI_2,HOBBIES,1220.0,5206.92
2013-04-01,WI_2,HOBBIES,1757.0,6127.23
2013-04-08,WI_2,HOBBIES,1765.0,5533.35
2013-04-15,WI_2,HOBBIES,1538.0,5235.33
2013-04-22,WI_2,HOBBIES,1618.0,5537.45
2013-04-29,WI_2,HOBBIES,1315.0,5061.83
2013-05-06,WI_2,HOBBIES,1637.0,5312.01
2013-05-13,WI_2,HOBBIES,1709.0,5224.35
2013-05-20,WI_2,HOBBIES,1574.0,5207.6
2013-05-27,WI_2,HOBBIES,1723.0,5608.25
2013-06-03,WI_2,HOBBIES,1874.0,5790.89
2013-06-10,WI_2,HOBBIES,1817.0,5849.11
2013-06-17,WI_2,HOBBIES,1574.0,4831.96
2013-06-24,WI_2,HOBBIES,1725.0,5857.03
2013-07-01,WI_2,HOBBIES,1628.0,5342.05
2013-07-08,WI_2,HOBBIES,1501.0,5302.14
2013-07-15,WI_2,HOBBIES,1355.0,4746.27
2013-07-22,WI_2,HOBBIES,1424.0,5292.73
2013-07-29,WI_2,HOBBIES,1487.0,6183.46
2013-08-05,WI_2,HOBBIES,1311.0,5034.34
2013-08-12,WI_2,HOBBIES,1406.0,5937.64
2013-08-19,WI_2,HOBBIES,1416.0,5138.17
2013-08-26,WI_2,HOBBIES,1533.0,6027.91
2013-09-02,WI_2,HOBBIES,1007.0,5004.59
2013-09-09,WI_2,HOBBIES,1534.0,6045.22
2013-09-16,WI_2,HOBBIES,1400.0,5178.43
2013-09-23,WI_2,HOBBIES,1557.0,5481.24
2013-09-30,WI_2,HOBBIES,2086.0,6876.55
2013-10-07,WI_2,HOBBIES,1573.0,5777.91
2013-10-14,WI_2,HOBBIES,1697.0,5954.79
2013-10-21,WI_2,HOBBIES,1791.0,5769.12
2013-10-28,WI_2,HOBBIES,1949.0,6658.1
2013-11-04,WI_2,HOBBIES,1543.0,5130.38
2013-11-11,WI_2,HOBBIES,1487.0,5628.46
2013-11-18,WI_2,HOBBIES,1727.0,5600.64
2013-11-25,WI_2,HOBBIES,1509.0,4986.24
2013-12-02,WI_2,HOBBIES,1741.0,5629.67
2013-12-09,WI_2,HOBBIES,1665.0,5649.79
2013-12-16,WI_2,HOBBIES,1598.0,5987.72
2013-12-23,WI_2,HOBBIES,1381.0,4695.06
2013-12-30,WI_2,HOBBIES,1642.0,5657.78
2014-01-06,WI_2,HOBBIES,1536.0,5109.58
2014-01-13,WI_2,HOBBIES,1690.0,5930.72
2014-01-20,WI_2,HOBBIES,1444.0,5032.87
2014-01-27,WI_2,HOBBIES,1684.0,5393.65
2014-02-03,WI_2,HOBBIES,1666.0,6038.93
2014-02-10,WI_2,HOBBIES,1621.0,6174.97
2014-02-17,WI_2,HOBBIES,1614.0,5369.76
2014-02-24,WI_2,HOBBIES,1728.0,6035.61
2014-03-03,WI_2,HOBBIES,1683.0,6210.22
2014-03-10,WI_2,HOBBIES,1752.0,5395.11
2014-03-17,WI_2,HOBBIES,1525.0,5536.99
2014-03-24,WI_2,HOBBIES,1472.0,5859.97
2014-03-31,WI_2,HOBBIES,1495.0,6052.55
2014-04-07,WI_2,HOBBIES,1598.0,5724.58
2014-04-14,WI_2,HOBBIES,1521.0,5833.88
2014-04-21,WI_2,HOBBIES,1419.0,5869.25
2014-04-28,WI_2,HOBBIES,1546.0,5821.77
2014-05-05,WI_2,HOBBIES,1499.0,5647.69
2014-05-12,WI_2,HOBBIES,1436.0,5805.66
2014-05-19,WI_2,HOBBIES,1605.0,5943.16
2014-05-26,WI_2,HOBBIES,1738.0,6482.19
2014-06-02,WI_2,HOBBIES,1603.0,6452.37
2014-06-09,WI_2,HOBBIES,1611.0,6760.87
2014-06-16,WI_2,HOBBIES,1408.0,6042.19
2014-06-23,WI_2,HOBBIES,1323.0,5885.97
2014-06-30,WI_2,HOBBIES,1512.0,6460.12
2014-07-07,WI_2,HOBBIES,1489.0,6203.15
2014-07-14,WI_2,HOBBIES,1440.0,5971.33
2014-07-21,WI_2,HOBBIES,1331.0,5140.96
2014-07-28,WI_2,HOBBIES,1634.0,6668.57
2014-08-04,WI_2,HOBBIES,1426.0,5705.85
2014-08-11,WI_2,HOBBIES,1339.0,5660.44
2014-08-18,WI_2,HOBBIES,1202.0,5884.0
2014-08-25,WI_2,HOBBIES,1457.0,6545.87
2014-09-01,WI_2,HOBBIES,1355.0,6314.68
2014-09-08,WI_2,HOBBIES,1358.0,6364.12
2014-09-15,WI_2,HOBBIES,1326.0,5892.17
2014-09-22,WI_2,HOBBIES,1468.0,6173.73
2014-09-29,WI_2,HOBBIES,1632.0,7179.74
2014-10-06,WI_2,HOBBIES,1503.0,6240.49
2014-10-13,WI_2,HOBBIES,1643.0,6862.42
2014-10-20,WI_2,HOBBIES,1503.0,6129.39
2014-10-27,WI_2,HOBBIES,1893.0,7595.29
2014-11-03,WI_2,HOBBIES,1380.0,6275.72
2014-11-10,WI_2,HOBBIES,1341.0,6026.74
2014-11-17,WI_2,HOBBIES,1500.0,6457.85
2014-11-24,WI_2,HOBBIES,1212.0,5279.47
2014-12-01,WI_2,HOBBIES,1649.0,6823.31
2014-12-08,WI_2,HOBBIES,1409.0,5718.03
2014-12-15,WI_2,HOBBIES,1437.0,6497.11
2014-12-22,WI_2,HOBBIES,1182.0,5136.27
2014-12-29,WI_2,HOBBIES,1509.0,6581.96
2015-01-05,WI_2,HOBBIES,1112.0,5555.62
2015-01-12,WI_2,HOBBIES,1244.0,5470.78
2015-01-19,WI_2,HOBBIES,1561.0,5707.53
2015-01-26,WI_2,HOBBIES,1663.0,6532.52
2015-02-02,WI_2,HOBBIES,1904.0,7333.71
2015-02-09,WI_2,HOBBIES,1679.0,7156.59
2015-02-16,WI_2,HOBBIES,1706.0,7452.2
2015-02-23,WI_2,HOBBIES,1580.0,7369.97
2015-03-02,WI_2,HOBBIES,1694.0,6840.06
2015-03-09,WI_2,HOBBIES,1624.0,6652.31
2015-03-16,WI_2,HOBBIES,1662.0,6751.86
2015-03-23,WI_2,HOBBIES,1465.0,6273.42
2015-03-30,WI_2,HOBBIES,1720.0,7276.72
2015-04-06,WI_2,HOBBIES,1634.0,6787.57
2015-04-13,WI_2,HOBBIES,1436.0,5988.87
2015-04-20,WI_2,HOBBIES,1573.0,6589.18
2015-04-27,WI_2,HOBBIES,1560.0,6294.87
2015-05-04,WI_2,HOBBIES,1570.0,5874.83
2015-05-11,WI_2,HOBBIES,1565.0,6291.19
2015-05-18,WI_2,HOBBIES,1683.0,6118.86
2015-05-25,WI_2,HOBBIES,1659.0,6991.65
2015-06-01,WI_2,HOBBIES,1744.0,7379.0
2015-06-08,WI_2,HOBBIES,1644.0,6477.66
2015-06-15,WI_2,HOBBIES,1581.0,6636.59
2015-06-22,WI_2,HOBBIES,1579.0,6467.15
2015-06-29,WI_2,HOBBIES,1880.0,7543.11
2015-07-06,WI_2,HOBBIES,1638.0,6259.07
2015-07-13,WI_2,HOBBIES,1613.0,6545.87
2015-07-20,WI_2,HOBBIES,1554.0,5953.92
2015-07-27,WI_2,HOBBIES,1770.0,6888.0
2015-08-03,WI_2,HOBBIES,1890.0,7477.94
2015-08-10,WI_2,HOBBIES,1589.0,6269.4
2015-08-17,WI_2,HOBBIES,1716.0,6383.57
2015-08-24,WI_2,HOBBIES,1670.0,6907.46
2015-08-31,WI_2,HOBBIES,1960.0,7502.05
2015-09-07,WI_2,HOBBIES,1713.0,6855.91
2015-09-14,WI_2,HOBBIES,1527.0,6128.69
2015-09-21,WI_2,HOBBIES,1709.0,6926.38
2015-09-28,WI_2,HOBBIES,1851.0,7669.3
2015-10-05,WI_2,HOBBIES,1717.0,6568.03
2015-10-12,WI_2,HOBBIES,1851.0,7190.0
2015-10-19,WI_2,HOBBIES,1936.0,6549.96
2015-10-26,WI_2,HOBBIES,2102.0,7690.68
2015-11-02,WI_2,HOBBIES,1882.0,7412.89
2015-11-09,WI_2,HOBBIES,1628.0,6213.89
2015-11-16,WI_2,HOBBIES,1917.0,7350.55
2015-11-23,WI_2,HOBBIES,1558.0,5622.0
2015-11-30,WI_2,HOBBIES,1955.0,8387.5
2015-12-07,WI_2,HOBBIES,1867.0,6481.86
2015-12-14,WI_2,HOBBIES,1906.0,7431.25
2015-12-21,WI_2,HOBBIES,1420.0,5759.84
2015-12-28,WI_2,HOBBIES,1764.0,7312.38
2016-01-04,WI_2,HOBBIES,1542.0,6396.27
2016-01-11,WI_2,HOBBIES,1560.0,6615.57
2016-01-18,WI_2,HOBBIES,1537.0,6013.18
2016-01-25,WI_2,HOBBIES,1769.0,7475.17
2016-02-01,WI_2,HOBBIES,2072.0,8737.35
2016-02-08,WI_2,HOBBIES,2034.0,8181.48
2016-02-15,WI_2,HOBBIES,1828.0,7473.56
2016-02-22,WI_2,HOBBIES,1984.0,8118.99
2016-02-29,WI_2,HOBBIES,2081.0,8663.84
2016-03-07,WI_2,HOBBIES,2079.0,8180.9
2016-03-14,WI_2,HOBBIES,1846.0,7427.53
2016-03-21,WI_2,HOBBIES,1729.0,7734.41
2016-03-28,WI_2,HOBBIES,2187.0,8517.86
2016-04-04,WI_2,HOBBIES,2173.0,8435.19
2016-04-11,WI_2,HOBBIES,1851.0,7347.35
2016-04-18,WI_2,HOBBIES,1924.0,7780.44
2016-04-25,WI_2,HOBBIES,2128.0,8957.98
2016-05-02,WI_2,HOBBIES,2027.0,8105.56
2016-05-09,WI_2,HOBBIES,2112.0,8509.19
2016-05-16,WI_2,HOBBIES,2137.0,8446.31
2011-01-24,WI_2,HOUSEHOLD,813.0,3666.66
2011-01-31,WI_2,HOUSEHOLD,2330.0,9526.26
2011-02-07,WI_2,HOUSEHOLD,2516.0,10609.56
2011-02-14,WI_2,HOUSEHOLD,2590.0,10722.04
2011-02-21,WI_2,HOUSEHOLD,2344.0,9690.43
2011-02-28,WI_2,HOUSEHOLD,2711.0,10748.23
2011-03-07,WI_2,HOUSEHOLD,2420.0,9602.53
2011-03-14,WI_2,HOUSEHOLD,2654.0,9266.5
2011-03-21,WI_2,HOUSEHOLD,2319.0,8322.55
2011-03-28,WI_2,HOUSEHOLD,2842.0,10776.67
2011-04-04,WI_2,HOUSEHOLD,2090.0,8070.35
2011-04-11,WI_2,HOUSEHOLD,2140.0,8595.31
2011-04-18,WI_2,HOUSEHOLD,1985.0,7917.29
2011-04-25,WI_2,HOUSEHOLD,2859.0,10738.75
2011-05-02,WI_2,HOUSEHOLD,2160.0,7808.02
2011-05-09,WI_2,HOUSEHOLD,2343.0,8725.22
2011-05-16,WI_2,HOUSEHOLD,2152.0,8014.86
2011-05-23,WI_2,HOUSEHOLD,2273.0,8127.62
2011-05-30,WI_2,HOUSEHOLD,2798.0,10520.36
2011-06-06,WI_2,HOUSEHOLD,2473.0,9685.96
2011-06-13,WI_2,HOUSEHOLD,2245.0,8396.34
2011-06-20,WI_2,HOUSEHOLD,2482.0,9106.47
2011-06-27,WI_2,HOUSEHOLD,2576.0,9600.28
2011-07-04,WI_2,HOUSEHOLD,2446.0,9334.09
2011-07-11,WI_2,HOUSEHOLD,2337.0,9309.17
2011-07-18,WI_2,HOUSEHOLD,2313.0,8850.71
2011-07-25,WI_2,HOUSEHOLD,2475.0,9732.27
2011-08-01,WI_2,HOUSEHOLD,2722.0,10689.57
2011-08-08,WI_2,HOUSEHOLD,2299.0,8628.62
2011-08-15,WI_2,HOUSEHOLD,2475.0,9302.6
2011-08-22,WI_2,HOUSEHOLD,2526.0,9621.18
2011-08-29,WI_2,HOUSEHOLD,2805.0,10337.2
2011-09-05,WI_2,HOUSEHOLD,2586.0,10881.08
2011-09-12,WI_2,HOUSEHOLD,2632.0,10649.92
2011-09-19,WI_2,HOUSEHOLD,2330.0,9243.25
2011-09-26,WI_2,HOUSEHOLD,2803.0,11288.75
2011-10-03,WI_2,HOUSEHOLD,2218.0,8870.37
2011-10-10,WI_2,HOUSEHOLD,2517.0,10243.46
2011-10-17,WI_2,HOUSEHOLD,2108.0,8740.24
2011-10-24,WI_2,HOUSEHOLD,2244.0,9615.08
2011-10-31,WI_2,HOUSEHOLD,2796.0,11801.08
2011-11-07,WI_2,HOUSEHOLD,2240.0,8593.61
2011-11-14,WI_2,HOUSEHOLD,2134.0,8453.68
2011-11-21,WI_2,HOUSEHOLD,1945.0,7720.94
2011-11-28,WI_2,HOUSEHOLD,2658.0,10486.28
2011-12-05,WI_2,HOUSEHOLD,2163.0,8572.18
2011-12-12,WI_2,HOUSEHOLD,2003.0,7458.34
2011-12-19,WI_2,HOUSEHOLD,1666.0,6474.22
2011-12-26,WI_2,HOUSEHOLD,2739.0,10073.62
2012-01-02,WI_2,HOUSEHOLD,2563.0,9558.51
2012-01-09,WI_2,HOUSEHOLD,2108.0,8016.61
2012-01-16,WI_2,HOUSEHOLD,2623.0,9967.73
2012-01-23,WI_2,HOUSEHOLD,2284.0,9401.89
2012-01-30,WI_2,HOUSEHOLD,3277.0,13658.39
2012-02-06,WI_2,HOUSEHOLD,2916.0,12211.54
2012-02-13,WI_2,HOUSEHOLD,2504.0,10480.69
2012-02-20,WI_2,HOUSEHOLD,2438.0,10308.91
2012-02-27,WI_2,HOUSEHOLD,2817.0,11592.55
2012-03-05,WI_2,HOUSEHOLD,2890.0,10477.89
2012-03-12,WI_2,HOUSEHOLD,2421.0,9235.41
2012-03-19,WI_2,HOUSEHOLD,2431.0,9283.56
2012-03-26,WI_2,HOUSEHOLD,2770.0,11265.67
2012-04-02,WI_2,HOUSEHOLD,2326.0,9551.42
2012-04-09,WI_2,HOUSEHOLD,2344.0,9902.0
2012-04-16,WI_2,HOUSEHOLD,2112.0,8730.67
2012-04-23,WI_2,HOUSEHOLD,2178.0,9119.48
2012-04-30,WI_2,HOUSEHOLD,2899.0,11948.07
2012-05-07,WI_2,HOUSEHOLD,2096.0,8359.55
2012-05-14,WI_2,HOUSEHOLD,2392.0,9644.19
2012-05-21,WI_2,HOUSEHOLD,2791.0,11107.54
